CONVERSATION_ID,CONVERSATION_STEP,TEXT,LANGUAGE,LABEL,CONTEXT,FEATURES
3269,1,Your order #10056 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3270,1,Unga order #10056 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3271,1,Aapka order #10056 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3272,1,Your order #10057 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3273,1,Unga order #10057 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3274,1,Aapka order #10057 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3275,1,Your order #10058 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3276,1,Unga order #10058 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3277,1,Aapka order #10058 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3278,1,Your order #10059 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3279,1,Unga order #10059 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3280,1,Aapka order #10059 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3281,1,Your order #10060 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3282,1,Unga order #10060 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3283,1,Aapka order #10060 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3284,1,Your order #10061 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3285,1,Unga order #10061 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3286,1,Aapka order #10061 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3287,1,Your order #10062 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3288,1,Unga order #10062 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3289,1,Aapka order #10062 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3290,1,Your order #10063 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3291,1,Unga order #10063 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3292,1,Aapka order #10063 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3293,1,Your order #10064 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3294,1,Unga order #10064 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3295,1,Aapka order #10064 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3296,1,Your order #10065 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3297,1,Unga order #10065 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3298,1,Aapka order #10065 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3299,1,Your order #10066 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3300,1,Unga order #10066 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3301,1,Aapka order #10066 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3302,1,Your order #10067 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3303,1,Unga order #10067 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3304,1,Aapka order #10067 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3305,1,Your order #10068 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3306,1,Unga order #10068 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3307,1,Aapka order #10068 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3308,1,Your order #10069 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3309,1,Unga order #10069 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3310,1,Aapka order #10069 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3311,1,Your order #10070 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3312,1,Unga order #10070 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3313,1,Aapka order #10070 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3314,1,Your order #10071 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3315,1,Unga order #10071 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3316,1,Aapka order #10071 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3317,1,Your order #10072 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3318,1,Unga order #10072 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3319,1,Aapka order #10072 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3320,1,Your order #10073 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3321,1,Unga order #10073 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3322,1,Aapka order #10073 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3323,1,Your order #10074 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3324,1,Unga order #10074 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3325,1,Aapka order #10074 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3326,1,Your order #10075 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3327,1,Unga order #10075 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3328,1,Aapka order #10075 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3329,1,Your order #10076 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3330,1,Unga order #10076 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3331,1,Aapka order #10076 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3332,1,Your order #10077 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3333,1,Unga order #10077 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3334,1,Aapka order #10077 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3335,1,Your order #10078 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3336,1,Unga order #10078 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3337,1,Aapka order #10078 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3338,1,Your order #10079 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3339,1,Unga order #10079 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3340,1,Aapka order #10079 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3341,1,Your order #10080 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3342,1,Unga order #10080 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3343,1,Aapka order #10080 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3344,1,Your order #10081 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3345,1,Unga order #10081 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3346,1,Aapka order #10081 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3347,1,Your order #10082 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3348,1,Unga order #10082 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3349,1,Aapka order #10082 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3350,1,Your order #10083 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3351,1,Unga order #10083 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3352,1,Aapka order #10083 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3353,1,Your order #10084 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3354,1,Unga order #10084 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3355,1,Aapka order #10084 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3356,1,Your order #10085 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3357,1,Unga order #10085 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3358,1,Aapka order #10085 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3359,1,Your order #10086 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3360,1,Unga order #10086 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3361,1,Aapka order #10086 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3362,1,Your order #10087 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3363,1,Unga order #10087 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3364,1,Aapka order #10087 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3365,1,Your order #10088 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3366,1,Unga order #10088 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3367,1,Aapka order #10088 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3368,1,Your order #10089 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3369,1,Unga order #10089 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3370,1,Aapka order #10089 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3371,1,Your order #10090 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3372,1,Unga order #10090 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3373,1,Aapka order #10090 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3374,1,Your order #10091 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3375,1,Unga order #10091 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3376,1,Aapka order #10091 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3377,1,Your order #10092 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3378,1,Unga order #10092 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3379,1,Aapka order #10092 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3380,1,Your order #10093 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3381,1,Unga order #10093 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3382,1,Aapka order #10093 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3383,1,Your order #10094 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3384,1,Unga order #10094 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3385,1,Aapka order #10094 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3386,1,Your order #10095 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3387,1,Unga order #10095 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3388,1,Aapka order #10095 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3389,1,Your order #10096 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3390,1,Unga order #10096 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3391,1,Aapka order #10096 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3392,1,Your order #10097 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3393,1,Unga order #10097 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3394,1,Aapka order #10097 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3395,1,Your order #10098 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3396,1,Unga order #10098 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3397,1,Aapka order #10098 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3398,1,Your order #10099 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3399,1,Unga order #10099 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3400,1,Aapka order #10099 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3401,1,Your order #10100 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3402,1,Unga order #10100 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3403,1,Aapka order #10100 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3404,1,Your order #10101 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3405,1,Unga order #10101 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3406,1,Aapka order #10101 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3407,1,Your order #10102 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3408,1,Unga order #10102 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3409,1,Aapka order #10102 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3410,1,Your order #10103 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3411,1,Unga order #10103 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3412,1,Aapka order #10103 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3413,1,Your order #10104 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3414,1,Unga order #10104 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3415,1,Aapka order #10104 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3416,1,Your order #10105 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3417,1,Unga order #10105 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3418,1,Aapka order #10105 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3419,1,Your order #10106 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3420,1,Unga order #10106 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3421,1,Aapka order #10106 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3422,1,Your order #10107 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3423,1,Unga order #10107 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3424,1,Aapka order #10107 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3425,1,Your order #10108 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3426,1,Unga order #10108 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3427,1,Aapka order #10108 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3428,1,Your order #10109 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3429,1,Unga order #10109 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3430,1,Aapka order #10109 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3431,1,Your order #10110 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3432,1,Unga order #10110 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3433,1,Aapka order #10110 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3434,1,Your order #10111 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3435,1,Unga order #10111 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3436,1,Aapka order #10111 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3437,1,Your order #10112 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3438,1,Unga order #10112 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3439,1,Aapka order #10112 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3440,1,Your order #10113 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3441,1,Unga order #10113 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3442,1,Aapka order #10113 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3443,1,Your order #10114 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3444,1,Unga order #10114 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3445,1,Aapka order #10114 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3446,1,Your order #10115 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3447,1,Unga order #10115 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3448,1,Aapka order #10115 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3449,1,Your order #10116 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3450,1,Unga order #10116 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3451,1,Aapka order #10116 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3452,1,Your order #10117 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3453,1,Unga order #10117 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3454,1,Aapka order #10117 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3455,1,Your order #10118 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3456,1,Unga order #10118 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3457,1,Aapka order #10118 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3458,1,Your order #10119 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3459,1,Unga order #10119 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3460,1,Aapka order #10119 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3461,1,Your order #10120 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3462,1,Unga order #10120 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3463,1,Aapka order #10120 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3464,1,Your order #10121 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3465,1,Unga order #10121 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3466,1,Aapka order #10121 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3467,1,Your order #10122 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3468,1,Unga order #10122 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3469,1,Aapka order #10122 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3470,1,Your order #10123 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3471,1,Unga order #10123 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3472,1,Aapka order #10123 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3473,1,Your order #10124 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3474,1,Unga order #10124 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3475,1,Aapka order #10124 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3476,1,Your order #10125 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3477,1,Unga order #10125 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3478,1,Aapka order #10125 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3479,1,Your order #10126 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3480,1,Unga order #10126 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3481,1,Aapka order #10126 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3482,1,Your order #10127 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3483,1,Unga order #10127 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3484,1,Aapka order #10127 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3485,1,Your order #10128 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3486,1,Unga order #10128 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3487,1,Aapka order #10128 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3488,1,Your order #10129 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3489,1,Unga order #10129 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3490,1,Aapka order #10129 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3491,1,Your order #10130 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3492,1,Unga order #10130 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3493,1,Aapka order #10130 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3494,1,Your order #10131 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3495,1,Unga order #10131 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3496,1,Aapka order #10131 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3497,1,Your order #10132 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3498,1,Unga order #10132 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3499,1,Aapka order #10132 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3500,1,Your order #10133 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3501,1,Unga order #10133 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3502,1,Aapka order #10133 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3503,1,Your order #10134 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3504,1,Unga order #10134 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3505,1,Aapka order #10134 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3506,1,Your order #10135 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
3507,1,Unga order #10135 confirm aagiruchu. Enga kooda shopping pannathuku thanks.,Tanglish,neutral,Order confirmation,informative
3508,1,Aapka order #10135 confirm ho gaya. Hamare sath shopping karne ke liye shukriya.,Hinglish,neutral,Order confirmation,informative
3509,1,Your order #10136 has been confirmed. Thank you for shopping with us.,English,neutral,Order confirmation,informative
